benchmark,target_id,target_name,forget_items,retain_items,evaluation_items,unspecified_items,probe_types
RWKU,Hilary Duff 538,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 539,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 540,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 541,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 542,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 543,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 544,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 545,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 546,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 547,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 548,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 549,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 550,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 551,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 552,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 553,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 554,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 555,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 556,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 557,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 558,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 559,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 560,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 561,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 562,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 563,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 564,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 565,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 566,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 567,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 568,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 569,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 570,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 571,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 572,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 573,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 574,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 575,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 576,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 577,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 578,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 579,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 580,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Hilary Duff 581,Hilary Duff,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 0,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 1,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 2,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 3,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 4,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 5,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 6,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 7,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 8,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 9,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 10,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 11,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 12,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 13,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 14,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 15,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 16,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 17,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 18,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 19,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 20,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 21,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 22,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 23,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 24,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 25,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 26,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 27,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 28,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 29,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 30,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 31,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 32,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 33,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 34,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 35,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 36,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 37,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 38,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 39,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 40,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 41,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 42,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 43,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 44,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 45,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 46,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 47,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 48,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 49,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 50,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 51,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 52,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 53,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 54,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 55,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 56,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 57,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 58,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 59,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 60,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 61,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 62,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 63,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 64,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 65,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 66,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 67,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 68,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 69,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 70,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 71,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 72,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 73,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 74,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 75,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 76,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 77,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 78,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 79,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 80,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 81,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 82,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 83,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 84,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 85,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 86,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 87,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 88,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 89,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 90,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 91,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 92,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 93,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 94,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 95,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 96,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 97,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 98,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 99,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 100,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 101,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 102,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 103,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 104,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 105,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 106,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 107,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 108,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 109,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 110,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 111,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 112,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 113,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 114,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 115,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 116,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 117,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 118,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 119,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 120,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 121,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 122,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 123,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 124,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 125,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 126,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 127,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 128,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 129,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 130,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 131,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 132,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 133,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 134,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 135,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 136,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 137,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 138,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 139,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 140,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 141,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 142,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 143,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 144,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 145,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 146,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 147,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 148,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 149,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 150,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 151,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 152,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 153,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 154,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 155,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 156,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 157,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 158,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 159,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 160,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 161,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 162,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 163,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 164,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 165,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 166,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 167,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 168,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 169,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 170,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 171,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 172,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 173,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 174,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 175,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 176,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 177,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 178,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 179,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 180,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 181,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 182,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 183,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 184,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 185,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 186,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 187,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 188,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Jeff Bridges 189,Jeff Bridges,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
